iter	Passed	Remaining
3224	31976	27514
3225	31985	27503
3226	31996	27495
3227	32008	27486
3228	32020	27478
3229	32030	27469
3230	32042	27460
3231	32051	27450
3232	32060	27439
3233	32071	27430
3234	32081	27420
3235	32091	27410
3236	32102	27401
3237	32111	27391
3238	32123	27382
3239	32134	27374
3240	32144	27364
3241	32159	27357
3242	32169	27348
3243	32178	27337
3244	32188	27327
3245	32197	27317
3246	32207	27307
3247	32217	27297
3248	32229	27289
3249	32238	27278
3250	32249	27269
3251	32257	27258
3252	32269	27250
3253	32279	27240
3254	32287	27228
3255	32297	27218
3256	32308	27209
3257	32318	27199
3258	32328	27190
3259	32338	27180
3260	32349	27171
3261	32357	27159
3262	32367	27149
3263	32377	27139
3264	32388	27130
3265	32396	27119
3266	32407	27110
3267	32416	27099
3268	32426	27089
3269	32434	27078
3270	32444	27068
3271	32453	27057
3272	32463	27048
3273	32473	27038
3274	32485	27030
3275	32494	27018
3276	32504	27009
3277	32515	27000
3278	32526	26991
3279	32537	26982
3280	32550	26975
3281	32562	26967
3282	32576	26960
3283	32587	26951
3284	32598	26942
3285	32609	26933
3286	32623	26926
3287	32632	26916
3288	32643	26906
3289	32651	26895
3290	32662	26885
3291	32670	26874
3292	32681	26865
3293	32690	26855
3294	32700	26845
3295	32709	26834
3296	32719	26824
3297	32728	26813
3298	32738	26803
3299	32746	26792
3300	32755	26781
3301	32764	26771
3302	32774	26761
3303	32784	26751
3304	32796	26743
3305	32814	26739
3306	32833	26737
3307	32846	26729
3308	32860	26723
3309	32870	26713
3310	32880	26703
3311	32890	26693
3312	32901	26684
3313	32910	26673
3314	32920	26664
3315	32929	26653
3316	32940	26644
3317	32949	26633
3318	32960	26624
3319	32969	26614
3320	32981	26605
3321	32990	26595
3322	33001	26585
3323	33010	26575
3324	33021	26566
3325	33030	26555
3326	33041	26546
3327	33049	26535
3328	33061	26526
3329	33070	26515
3330	33081	26506
3331	33090	26496
3332	33100	26486
3333	33109	26475
3334	33120	26466
3335	33129	26455
3336	33139	26445
3337	33147	26434
3338	33157	26424
3339	33166	26414
3340	33175	26403
3341	33184	26392
3342	33192	26381
3343	33202	26370
3344	33213	26362
3345	33223	26352
3346	33233	26342
3347	33243	26332
3348	33253	26323
3349	33263	26313
3350	33274	26303
3351	33285	26294
3352	33296	26285
3353	33305	26275
3354	33316	26266
3355	33326	26255
3356	33335	26245
3357	33343	26233
3358	33354	26224
3359	33362	26213
3360	33373	26204
3361	33383	26194
3362	33394	26185
3363	33404	26175
3364	33414	26165
3365	33423	26154
3366	33434	26146
3367	33444	26135
3368	33454	26126
3369	33464	26116
3370	33476	26107
3371	33486	26097
3372	33497	26088
3373	33505	26077
3374	33516	26068
3375	33524	26057
3376	33535	26048
3377	33545	26037
3378	33560	26031
3379	33569	26021
3380	33580	26011
3381	33588	26001
3382	33599	25991
3383	33607	25980
3384	33618	25971
3385	33627	25960
3386	33638	25951
3387	33647	25940
3388	33658	25931
3389	33668	25921
3390	33679	25912
3391	33689	25902
3392	33701	25894
3393	33710	25884
3394	33721	25874
3395	33731	25864
3396	33741	25855
3397	33751	25844
3398	33762	25835
3399	33772	25825
3400	33782	25815
3401	33790	25804
3402	33801	25795
3403	33811	25785
3404	33821	25776
3405	33831	25765
3406	33844	25758
3407	33854	25748
3408	33867	25740
3409	33877	25731
3410	33888	25721
3411	33898	25712
3412	33910	25703
3413	33919	25692
3414	33930	25683
3415	33940	25673
3416	33952	25665
3417	33961	25654
3418	33973	25646
3419	33983	25636
3420	33993	25626
3421	34004	25617
3422	34015	25608
3423	34024	25598
3424	34035	25588
3425	34044	25578
3426	34055	25568
3427	34064	25558
3428	34074	25548
3429	34082	25537
3430	34093	25527
3431	34103	25517
3432	34112	25507
3433	34120	25496
3434	34131	25487
3435	34140	25476
3436	34152	25467
3437	34160	25456
3438	34172	25448
3439	34182	25438
3440	34194	25429
3441	34202	25418
3442	34212	25408
3443	34223	25399
3444	34234	25390
3445	34244	25380
3446	34255	25371
3447	34265	25360
3448	34275	25351
3449	34284	25340
3450	34294	25330
3451	34304	25321
3452	34316	25312
3453	34325	25302
3454	34338	25294
3455	34347	25283
3456	34359	25275
3457	34368	25264
3458	34380	25255
3459	34390	25245
3460	34401	25236
3461	34410	25226
3462	34421	25217
3463	34429	25205
3464	34439	25196
3465	34449	25186
3466	34459	25176
3467	34468	25165
3468	34479	25156
3469	34489	25146
3470	34500	25137
3471	34510	25127
3472	34521	25118
3473	34530	25107
3474	34541	25098
3475	34551	25088
3476	34562	25079
3477	34571	25068
3478	34583	25060
3479	34592	25049
3480	34602	25039
3481	34612	25029
3482	34621	25019
3483	34631	25009
3484	34642	25000
3485	34651	24989
3486	34661	24979
3487	34672	24970
3488	34685	24963
3489	34703	24958
3490	34714	24949
3491	34725	24940
3492	34735	24930
3493	34745	24920
3494	34756	24911
3495	34764	24900
3496	34776	24891
3497	34787	24881
3498	34799	24873
3499	34808	24862
3500	34819	24853
3501	34829	24844
3502	34838	24833
3503	34848	24823
3504	34861	24816
3505	34872	24806
3506	34882	24796
3507	34892	24787
3508	34909	24781
3509	34921	24773
3510	34931	24763
3511	34940	24752
3512	34949	24742
3513	34959	24732
3514	34970	24722
3515	34979	24712
3516	34989	24702
3517	34999	24692
3518	35009	24683
3519	35019	24672
3520	35029	24663
3521	35039	24652
3522	35049	24643
3523	35058	24632
3524	35068	24622
3525	35077	24611
3526	35087	24601
3527	35096	24591
3528	35107	24582
3529	35116	24571
3530	35127	24562
3531	35136	24551
3532	35145	24541
3533	35154	24530
3534	35164	24520
3535	35174	24510
3536	35185	24501
3537	35194	24490
3538	35204	24480
3539	35213	24470
3540	35223	24460
3541	35233	24450
3542	35243	24440
3543	35252	24429
3544	35260	24418
3545	35269	24408
3546	35280	24398
3547	35287	24387
3548	35299	24378
3549	35308	24368
3550	35319	24358
3551	35328	24347
3552	35338	24338
3553	35349	24328
3554	35360	24319
3555	35368	24308
3556	35378	24298
3557	35386	24286
3558	35395	24276
3559	35403	24265
3560	35415	24256
3561	35425	24247
3562	35438	24239
3563	35454	24233
3564	35471	24228
3565	35483	24219
3566	35494	24210
3567	35503	24199
3568	35513	24190
3569	35523	24179
3570	35535	24171
3571	35546	24161
3572	35556	24152
3573	35565	24141
3574	35577	24132
3575	35586	24122
3576	35597	24113
3577	35605	24102
3578	35617	24093
3579	35627	24083
3580	35638	24074
3581	35649	24064
3582	35660	24055
3583	35669	24045
3584	35679	24035
3585	35691	24026
3586	35704	24018
3587	35713	24008
3588	35723	23998
3589	35732	23987
3590	35741	23976
3591	35750	23966
3592	35762	23957
3593	35772	23947
3594	35783	23938
3595	35792	23927
3596	35803	23918
3597	35812	23907
3598	35823	23898
3599	35832	23888
3600	35841	23877
3601	35850	23867
3602	35861	23857
3603	35869	23846
3604	35880	23837
3605	35889	23827
3606	35899	23817
3607	35908	23806
3608	35919	23797
3609	35928	23786
3610	35939	23777
3611	35949	23767
3612	35960	23757
3613	35969	23747
3614	35980	23737
3615	35989	23727
3616	35999	23717
3617	36009	23707
3618	36019	23697
3619	36030	23688
3620	36040	23678
3621	36049	23667
3622	36063	23660
3623	36072	23650
3624	36084	23641
3625	36092	23630
3626	36100	23618
3627	36109	23608
3628	36120	23599
3629	36128	23587
3630	36138	23578
3631	36146	23566
3632	36157	23557
3633	36165	23546
3634	36176	23536
3635	36184	23525
3636	36194	23515
3637	36203	23505
3638	36213	23495
3639	36222	23484
3640	36231	23474
3641	36240	23463
3642	36251	23454
3643	36260	23444
3644	36269	23433
3645	36279	23423
3646	36291	23414
3647	36300	23404
3648	36310	23394
3649	36319	23383
3650	36330	23374
3651	36340	23364
3652	36349	23354
3653	36358	23343
3654	36368	23333
3655	36377	23322
3656	36386	23312
3657	36395	23301
3658	36405	23292
3659	36415	23282
3660	36425	23272
3661	36435	23262
3662	36444	23251
3663	36453	23241
3664	36465	23232
3665	36474	23222
3666	36484	23212
3667	36495	23202
3668	36506	23193
3669	36515	23182
3670	36527	23173
3671	36535	23163
3672	36546	23153
3673	36554	23142
3674	36566	23133
3675	36575	23123
3676	36585	23113
3677	36594	23102
3678	36604	23093
3679	36613	23082
3680	36625	23073
3681	36635	23063
3682	36646	23054
3683	36654	23043
3684	36668	23036
3685	36682	23028
3686	36692	23018
3687	36702	23008
3688	36714	23000
3689	36723	22989
3690	36733	22979
3691	36741	22968
3692	36749	22957
3693	36759	22947
3694	36770	22938
3695	36779	22927
3696	36790	22917
3697	36800	22908
3698	36812	22899
3699	36820	22888
3700	36829	22878
3701	36838	22867
3702	36849	22857
3703	36860	22848
3704	36871	22839
3705	36881	22829
3706	36891	22819
3707	36900	22808
3708	36911	22799
3709	36921	22789
3710	36932	22780
3711	36940	22769
3712	36948	22758
3713	36958	22748
3714	36968	22738
3715	36977	22728
3716	36987	22717
3717	36996	22707
3718	37006	22697
3719	37014	22686
3720	37023	22675
3721	37033	22665
3722	37044	22656
3723	37053	22646
3724	37063	22636
3725	37073	22626
3726	37082	22615
3727	37092	22605
3728	37101	22595
3729	37111	22585
3730	37120	22574
3731	37130	22564
3732	37139	22554
3733	37148	22543
3734	37158	22534
3735	37167	22523
3736	37178	22514
3737	37187	22503
3738	37198	22494
3739	37205	22482
3740	37216	22473
3741	37226	22463
3742	37238	22454
3743	37247	22443
3744	37256	22433
3745	37266	22423
3746	37274	22412
3747	37283	22401
3748	37293	22391
3749	37301	22381
3750	37313	22372
3751	37323	22362
3752	37334	22352
3753	37343	22342
3754	37353	22332
3755	37361	22321
3756	37370	22311
3757	37379	22300
3758	37390	22291
3759	37398	22279
3760	37408	22269
3761	37416	22258
3762	37427	22249
3763	37436	22239
3764	37446	22229
3765	37455	22218
3766	37466	22209
3767	37476	22199
3768	37486	22189
3769	37495	22179
3770	37505	22168
3771	37514	22158
3772	37525	22149
3773	37535	22139
3774	37546	22130
3775	37554	22118
3776	37566	22110
3777	37577	22100
3778	37589	22092
3779	37598	22081
3780	37610	22073
3781	37620	22062
3782	37631	22053
3783	37640	22043
3784	37651	22033
3785	37661	22023
3786	37672	22014
3787	37682	22004
3788	37692	21994
3789	37702	21985
3790	37714	21976
3791	37724	21966
3792	37736	21957
3793	37746	21947
3794	37757	21938
3795	37767	21927
3796	37776	21917
3797	37787	21908
3798	37799	21899
3799	37808	21889
3800	37820	21880
3801	37829	21869
3802	37838	21859
3803	37847	21849
3804	37857	21838
3805	37865	21827
3806	37877	21819
3807	37886	21808
3808	37897	21799
3809	37905	21788
3810	37915	21778
3811	37924	21767
3812	37936	21758
3813	37944	21747
3814	37954	21738
3815	37963	21727
3816	37974	21717
3817	37983	21707
3818	37995	21698
3819	38004	21688
3820	38013	21678
3821	38022	21667
3822	38033	21657
3823	38041	21646
3824	38050	21636
3825	38059	21626
3826	38071	21617
3827	38080	21607
3828	38092	21598
3829	38114	21595
3830	38130	21588
3831	38141	21578
3832	38151	21569
3833	38161	21559
3834	38171	21549
3835	38182	21539
3836	38193	21530
3837	38203	21520
3838	38215	21511
3839	38225	21501
3840	38236	21492
3841	38247	21482
3842	38259	21474
3843	38270	21464
3844	38296	21464
3845	38307	21454
3846	38318	21445
3847	38326	21434
3848	38337	21424
3849	38347	21414
3850	38358	21405
3851	38368	21395
3852	38379	21385
3853	38388	21375
3854	38399	21366
3855	38410	21356
3856	38421	21347
3857	38431	21337
3858	38442	21328
3859	38450	21317
3860	38462	21308
3861	38472	21298
3862	38484	21289
3863	38492	21278
3864	38503	21268
3865	38512	21258
3866	38523	21249
3867	38532	21238
3868	38541	21228
3869	38550	21217
3870	38559	21207
3871	38568	21196
3872	38579	21187
3873	38587	21176
3874	38598	21167
3875	38607	21156
3876	38619	21147
3877	38631	21138
3878	38641	21129
3879	38651	21118
3880	38662	21109
3881	38672	21099
3882	38681	21089
3883	38690	21078
3884	38699	21067
3885	38708	21057
3886	38719	21048
3887	38728	21037
3888	38737	21027
3889	38746	21016
3890	38755	21006
3891	38763	20995
3892	38774	20985
3893	38781	20974
3894	38791	20964
3895	38801	20954
3896	38811	20944
3897	38821	20934
3898	38830	20924
3899	38839	20913
3900	38851	20904
3901	38859	20893
3902	38869	20883
3903	38878	20873
3904	38890	20864
3905	38899	20853
3906	38910	20844
3907	38919	20833
3908	38930	20824
3909	38940	20814
3910	38952	20805
3911	38961	20795
3912	38971	20785
3913	38982	20776
3914	38993	20766
3915	39003	20756
3916	39014	20747
3917	39024	20737
3918	39035	20728
3919	39044	20717
3920	39054	20707
3921	39062	20696
3922	39071	20686
3923	39081	20676
3924	39091	20666
3925	39101	20656
3926	39111	20646
3927	39119	20635
3928	39129	20625
3929	39137	20614
3930	39147	20604
3931	39155	20593
3932	39166	20584
3933	39175	20573
3934	39184	20563
3935	39192	20552
3936	39202	20542
3937	39212	20532
3938	39223	20523
3939	39232	20512
3940	39242	20502
3941	39252	20492
3942	39262	20482
3943	39272	20472
3944	39283	20463
3945	39292	20452
3946	39303	20443
3947	39312	20432
3948	39321	20422
3949	39329	20411
3950	39340	20402
3951	39350	20391
3952	39359	20381
3953	39368	20371
3954	39378	20361
3955	39387	20350
3956	39398	20341
3957	39407	20330
3958	39416	20320
3959	39424	20309
3960	39436	20300
3961	39444	20289
3962	39455	20280
3963	39464	20269
3964	39473	20259
3965	39483	20249
3966	39493	20239
3967	39503	20229
3968	39513	20219
3969	39523	20209
3970	39533	20199
3971	39543	20189
3972	39552	20179
3973	39561	20169
3974	39571	20159
3975	39579	20147
3976	39588	20137
3977	39597	20127
3978	39606	20116
3979	39615	20106
3980	39624	20096
3981	39634	20086
3982	39646	20077
3983	39654	20066
3984	39664	20056
3985	39673	20045
3986	39683	20035
3987	39692	20025
3988	39703	20016
3989	39714	20006
3990	39727	19997
3991	39737	19988
3992	39750	19979
3993	39761	19970
3994	39774	19961
3995	39784	19952
3996	39795	19942
3997	39804	19932
3998	39815	19922
3999	39824	19912
4000	39836	19903
4001	39846	19893
4002	39857	19884
4003	39867	19874
4004	39879	19864
4005	39888	19854
4006	39897	19844
4007	39908	19834
4008	39919	19825
4009	39927	19814
4010	39938	19804
4011	39946	19794
4012	39958	19785
4013	39968	19774
4014	39978	19765
4015	39987	19754
4016	39997	19744
4017	40006	19734
4018	40016	19724
4019	40026	19714
4020	40037	19705
4021	40046	19694
4022	40057	19685
4023	40066	19674
4024	40077	19665
4025	40088	19655
4026	40099	19646
4027	40108	19636
4028	40119	19626
4029	40129	19616
4030	40142	19608
4031	40152	19598
4032	40163	19588
4033	40173	19578
4034	40183	19569
4035	40193	19558
4036	40204	19549
4037	40214	19539
4038	40225	19529
4039	40233	19519
4040	40246	19510
4041	40256	19500
4042	40266	19490
4043	40275	19480
4044	40287	19471
4045	40296	19460
4046	40306	19451
4047	40316	19441
4048	40326	19431
4049	40336	19421
4050	40345	19410
4051	40354	19400
4052	40365	19390
4053	40374	19380
4054	40385	19371
4055	40393	19360
4056	40404	19350
4057	40413	19340
4058	40424	19330
4059	40432	19320
4060	40443	19310
4061	40452	19300
4062	40462	19290
4063	40470	19279
4064	40479	19269
4065	40491	19259
4066	40502	19250
4067	40512	19240
4068	40524	19231
4069	40533	19221
4070	40543	19211
4071	40552	19200
4072	40563	19191
4073	40573	19181
4074	40583	19171
4075	40592	19160
4076	40602	19150
4077	40612	19140
4078	40623	19131
4079	40631	19120
4080	40642	19111
4081	40651	19100
4082	40662	19091
4083	40671	19081
4084	40680	19070
4085	40689	19060
4086	40698	19049
4087	40708	19039
4088	40719	19030
4089	40726	19019
4090	40737	19009
4091	40747	18999
4092	40758	18990
4093	40767	18979
4094	40778	18970
4095	40787	18959
4096	40797	18949
4097	40806	18939
4098	40816	18929
4099	40825	18919
4100	40835	18909
4101	40843	18898
4102	40855	18889
4103	40864	18878
4104	40875	18869
4105	40883	18858
4106	40896	18849
4107	40906	18839
4108	40916	18830
4109	40926	18820
4110	40936	18810
4111	40946	18800
4112	40956	18790
4113	40965	18780
4114	40976	18770
4115	40985	18760
4116	40996	18750
4117	41006	18740
4118	41017	18731
4119	41025	18720
4120	41035	18710
4121	41044	18699
4122	41054	18690
4123	41064	18680
4124	41075	18670
4125	41086	18661
4126	41097	18651
4127	41105	18641
4128	41117	18631
4129	41127	18621
4130	41137	18611
4131	41147	18602
4132	41156	18591
4133	41166	18581
4134	41176	18571
4135	41186	18561
4136	41197	18552
4137	41206	18541
4138	41217	18532
4139	41225	18521
4140	41237	18512
4141	41246	18502
4142	41256	18492
4143	41266	18482
4144	41276	18472
4145	41286	18462
4146	41298	18453
4147	41307	18442
4148	41316	18432
4149	41326	18422
4150	41338	18413
4151	41348	18403
4152	41357	18393
4153	41367	18383
4154	41378	18373
4155	41388	18363
4156	41397	18353
4157	41407	18343
4158	41418	18334
4159	41428	18324
4160	41438	18314
4161	41446	18303
4162	41457	18293
4163	41467	18283
4164	41478	18274
4165	41486	18263
4166	41496	18253
4167	41506	18243
4168	41517	18234
4169	41526	18223
4170	41536	18213
4171	41545	18203
4172	41556	18194
4173	41565	18183
4174	41575	18173
4175	41585	18163
4176	41596	18154
4177	41605	18143
4178	41615	18133
4179	41624	18123
4180	41634	18113
4181	41641	18102
4182	41653	18093
4183	41662	18082
4184	41671	18072
4185	41680	18062
4186	41691	18052
4187	41702	18043
4188	41713	18033
4189	41722	18023
4190	41733	18013
4191	41742	18003
4192	41752	17993
4193	41760	17982
4194	41771	17972
4195	41781	17963
4196	41789	17952
4197	41797	17941
4198	41808	17932
4199	41817	17921
4200	41829	17912
4201	41837	17901
4202	41848	17892
4203	41858	17882
4204	41868	17872
4205	41876	17861
4206	41887	17852
4207	41895	17841
4208	41907	17832
4209	41916	17822
4210	41927	17812
4211	41936	17802
4212	41947	17792
4213	41957	17782
4214	41966	17772
4215	41975	17761
4216	41986	17752
4217	41996	17742
4218	42005	17732
4219	42013	17721
4220	42023	17711
4221	42033	17701
4222	42045	17692
4223	42055	17682
4224	42065	17672
4225	42075	17662
4226	42086	17653
4227	42095	17642
4228	42107	17633
4229	42116	17623
4230	42127	17613
4231	42136	17603
4232	42145	17593
4233	42154	17582
4234	42166	17573
4235	42174	17562
4236	42184	17552
4237	42193	17542
4238	42204	17532
4239	42214	17522
4240	42226	17513
4241	42235	17503
4242	42247	17494
4243	42257	17484
4244	42269	17475
4245	42279	17465
4246	42289	17455
4247	42300	17445
4248	42311	17436
4249	42321	17426
4250	42334	17417
4251	42344	17407
4252	42355	17398
4253	42365	17388
4254	42375	17378
4255	42384	17368
4256	42393	17357
4257	42401	17347
4258	42413	17337
4259	42422	17327
4260	42433	17318
4261	42442	17307
4262	42451	17297
4263	42460	17286
4264	42470	17276
4265	42480	17266
4266	42490	17257
4267	42499	17246
4268	42509	17236
4269	42519	17226
4270	42530	17217
4271	42539	17206
4272	42550	17197
4273	42559	17187
4274	42570	17177
4275	42580	17167
4276	42591	17157
4277	42599	17147
4278	42611	17138
4279	42619	17127
4280	42629	17117
4281	42638	17107
4282	42648	17097
4283	42657	17086
4284	42668	17077
4285	42677	17066
4286	42687	17057
4287	42698	17047
4288	42710	17038
4289	42720	17028
4290	42731	17019
4291	42740	17008
4292	42751	16999
4293	42759	16988
4294	42771	16979
4295	42785	16970
4296	42806	16965
4297	42828	16960
4298	42838	16950
4299	42847	16939
4300	42859	16930
4301	42870	16920
4302	42881	16911
4303	42891	16901
4304	42903	16892
4305	42912	16881
4306	42922	16872
4307	42932	16861
4308	42944	16852
4309	42953	16842
4310	42965	16833
4311	42975	16823
4312	42986	16813
4313	42996	16803
4314	43008	16794
4315	43018	16784
4316	43030	16775
4317	43040	16765
4318	43050	16755
4319	43060	16745
4320	43072	16736
4321	43080	16725
4322	43092	16716
4323	43102	16706
4324	43113	16697
4325	43123	16687
4326	43133	16677
4327	43142	16667
4328	43152	16656
4329	43161	16646
4330	43172	16637
4331	43182	16627
4332	43191	16616
4333	43200	16606
4334	43212	16597
4335	43221	16586
4336	43231	16576
4337	43239	16566
4338	43250	16556
4339	43260	16546
4340	43272	16537
4341	43280	16526
4342	43290	16516
4343	43299	16506
4344	43310	16496
4345	43318	16486
4346	43330	16476
4347	43340	16466
4348	43351	16457
4349	43360	16447
4350	43370	16436
4351	43377	16426
4352	43387	16416
4353	43396	16405
4354	43406	16395
4355	43414	16385
4356	43423	16374
4357	43433	16364
4358	43442	16354
4359	43450	16343
4360	43461	16334
4361	43470	16323
4362	43479	16313
4363	43489	16303
4364	43499	16293
4365	43507	16282
4366	43518	16273
4367	43527	16263
4368	43537	16253
4369	43546	16242
4370	43557	16233
4371	43566	16222
4372	43576	16212
4373	43586	16202
4374	43597	16193
4375	43606	16183
4376	43617	16173
4377	43627	16163
4378	43637	16153
4379	43646	16143
4380	43655	16132
4381	43664	16122
4382	43674	16112
4383	43684	16102
4384	43694	16092
4385	43704	16082
4386	43714	16072
4387	43723	16062
4388	43733	16052
4389	43744	16043
4390	43766	16037
4391	43775	16027
4392	43788	16018
4393	43798	16008
4394	43809	15998
4395	43818	15988
4396	43828	15978
4397	43837	15968
4398	43849	15958
4399	43857	15948
4400	43869	15938
4401	43879	15928
4402	43889	15918
4403	43898	15908
4404	43910	15899
4405	43919	15889
4406	43929	15879
4407	43939	15869
4408	43950	15859
4409	43960	15849
4410	43970	15839
4411	43978	15828
4412	43989	15819
4413	44000	15809
4414	44011	15800
4415	44020	15790
4416	44032	15780
4417	44041	15770
4418	44052	15760
4419	44061	15750
4420	44071	15740
4421	44080	15730
4422	44091	15720
4423	44101	15710
4424	44112	15701
4425	44122	15691
4426	44134	15681
4427	44143	15671
4428	44154	15662
4429	44164	15651
4430	44175	15642
4431	44183	15631
4432	44193	15621
4433	44202	15611
4434	44211	15601
4435	44222	15591
4436	44233	15581
4437	44243	15571
4438	44254	15562
4439	44264	15552
4440	44276	15543
4441	44287	15533
4442	44299	15524
4443	44308	15514
4444	44321	15504
4445	44330	15494
4446	44341	15485
4447	44351	15475
4448	44362	15465
4449	44371	15455
4450	44383	15446
4451	44394	15436
4452	44405	15426
4453	44415	15416
4454	44427	15407
4455	44437	15397
4456	44447	15387
4457	44456	15377
4458	44467	15367
4459	44476	15357
4460	44488	15348
4461	44497	15337
4462	44508	15328
4463	44518	15318
4464	44530	15308
4465	44539	15298
4466	44549	15288
4467	44560	15278
4468	44572	15269
4469	44581	15259
4470	44593	15250
4471	44603	15240
4472	44615	15230
4473	44624	15220
4474	44634	15210
4475	44645	15200
4476	44657	15191
4477	44668	15181
4478	44680	15172
4479	44690	15162
4480	44702	15153
4481	44712	15143
4482	44724	15134
4483	44734	15124
4484	44746	15114
4485	44755	15104
4486	44766	15095
4487	44777	15085
4488	44788	15075
4489	44799	15066
4490	44809	15056
4491	44819	15046
4492	44830	15036
4493	44839	15026
4494	44851	15016
4495	44860	15006
4496	44871	14997
4497	44881	14987
4498	44891	14977
4499	44900	14966
4500	44910	14956
4501	44919	14946
4502	44929	14936
4503	44937	14925
4504	44947	14915
4505	44957	14905
4506	44968	14896
4507	44976	14885
4508	44986	14875
4509	44996	14865
4510	45007	14856
4511	45017	14846
4512	45028	14836
4513	45038	14826
4514	45048	14816
4515	45058	14806
4516	45071	14797
4517	45080	14787
4518	45091	14777
4519	45100	14767
4520	45111	14757
4521	45119	14747
4522	45129	14737
4523	45137	14726
4524	45148	14717
4525	45157	14706
4526	45168	14697
4527	45177	14686
4528	45186	14676
4529	45196	14666
4530	45206	14656
4531	45214	14645
4532	45226	14636
4533	45235	14626
4534	45244	14615
4535	45253	14605
4536	45264	14595
4537	45274	14585
4538	45283	14575
4539	45292	14565
4540	45303	14555
4541	45313	14545
4542	45322	14535
4543	45331	14525
4544	45342	14515
4545	45351	14505
4546	45361	14495
4547	45371	14485
4548	45382	14475
4549	45392	14465
4550	45403	14456
4551	45412	14445
4552	45423	14436
4553	45432	14425
4554	45443	14416
4555	45454	14406
4556	45465	14396
4557	45475	14386
4558	45487	14377
4559	45509	14371
4560	45525	14363
4561	45537	14353
4562	45548	14344
4563	45556	14333
4564	45566	14323
4565	45574	14313
4566	45584	14303
4567	45594	14293
4568	45606	14283
4569	45615	14273
4570	45630	14265
4571	45639	14254
4572	45649	14245
4573	45658	14234
4574	45669	14224
4575	45678	14214
4576	45689	14204
4577	45698	14194
4578	45709	14184
4579	45717	14174
4580	45726	14164
4581	45735	14153
4582	45746	14144
4583	45754	14133
4584	45766	14124
4585	45774	14113
4586	45784	14103
4587	45792	14093
4588	45804	14083
4589	45814	14073
4590	45824	14063
4591	45833	14053
4592	45842	14043
4593	45852	14033
4594	45863	14023
4595	45872	14013
4596	45882	14003
4597	45890	13992
4598	45900	13982
4599	45910	13972
4600	45921	13963
4601	45930	13952
4602	45941	13943
4603	45951	13933
4604	45962	13923
4605	45972	13913
4606	45984	13904
4607	45994	13894
4608	46005	13884
4609	46014	13874
4610	46027	13865
4611	46037	13855
4612	46048	13845
4613	46057	13835
4614	46068	13825
4615	46078	13815
4616	46088	13805
4617	46096	13795
4618	46106	13785
4619	46115	13774
4620	46126	13765
4621	46134	13754
4622	46145	13744
4623	46155	13734
4624	46165	13724
4625	46174	13714
4626	46185	13705
4627	46195	13695
4628	46207	13685
4629	46215	13675
4630	46225	13665
4631	46235	13654
4632	46244	13644
4633	46252	13634
4634	46263	13624
4635	46271	13614
4636	46282	13604
4637	46292	13594
4638	46301	13584
4639	46311	13574
4640	46322	13564
4641	46332	13554
4642	46341	13544
4643	46349	13533
4644	46359	13523
4645	46367	13513
4646	46379	13503
4647	46388	13493
4648	46399	13483
4649	46408	13473
4650	46418	13463
4651	46429	13453
4652	46440	13444
4653	46451	13434
4654	46459	13423
4655	46469	13413
4656	46480	13404
4657	46489	13394
4658	46500	13384
4659	46510	13374
4660	46521	13364
4661	46530	13354
4662	46540	13344
4663	46549	13334
4664	46560	13324
4665	46569	13314
4666	46593	13308
4667	46603	13298
4668	46613	13288
4669	46623	13278
4670	46640	13270
4671	46650	13260
4672	46662	13250
4673	46670	13240
4674	46680	13230
4675	46689	13220
4676	46702	13210
4677	46711	13200
4678	46723	13191
4679	46732	13181
4680	46744	13171
4681	46754	13161
4682	46767	13152
4683	46776	13142
4684	46788	13132
4685	46798	13122
4686	46811	13113
4687	46822	13103
4688	46833	13094
4689	46844	13084
4690	46855	13074
4691	46867	13065
4692	46877	13055
4693	46887	13045
4694	46899	13035
4695	46907	13025
4696	46920	13016
4697	46929	13006
4698	46940	12996
4699	46951	12986
4700	46963	12977
4701	46972	12967
4702	46984	12957
4703	46995	12947
4704	47008	12938
4705	47018	12928
4706	47029	12918
4707	47041	12909
4708	47053	12899
4709	47061	12889
4710	47071	12879
4711	47080	12869
4712	47091	12859
4713	47101	12849
4714	47112	12839
4715	47122	12829
4716	47133	12820
4717	47142	12809
4718	47152	12799
4719	47162	12789
4720	47186	12783
4721	47195	12773
4722	47208	12764
4723	47221	12755
4724	47232	12745
4725	47244	12735
4726	47262	12727
4727	47271	12717
4728	47284	12708
4729	47296	12698
4730	47307	12689
4731	47318	12679
4732	47328	12669
4733	47338	12659
4734	47349	12649
4735	47359	12639
4736	47370	12630
4737	47378	12619
4738	47388	12609
4739	47398	12599
4740	47408	12589
4741	47418	12579
4742	47431	12570
4743	47442	12560
4744	47453	12550
4745	47461	12540
4746	47474	12531
4747	47484	12521
4748	47494	12511
4749	47501	12500
4750	47513	12490
4751	47522	12480
4752	47533	12470
4753	47542	12460
4754	47554	12451
4755	47562	12440
4756	47573	12430
4757	47581	12420
4758	47592	12410
4759	47600	12400
4760	47609	12389
4761	47619	12379
4762	47630	12370
4763	47639	12359
4764	47651	12350
4765	47659	12339
4766	47671	12330
4767	47680	12320
4768	47692	12310
4769	47701	12300
4770	47713	12290
4771	47721	12280
4772	47732	12270
4773	47741	12260
4774	47752	12250
4775	47761	12240
4776	47771	12230
4777	47781	12220
